year,state,main_species_group,species_name,live_weight,landed_weight
2017,YUCATAN,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA LEWINI),2322.5,1858
2017,YUCATAN,TIBURON,TINTORERA ENT. FCA.,5738,5738
2018,CAMPECHE,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),1634.6,1486
2018,CAMPECHE,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),203878,203878
2018,CAMPECHE,TIBURON,CABEZA DE PALA ENT. FCA.,7731,7731
2018,CAMPECHE,TIBURON,GATA ENT. FCA.,20,20
2018,CAMPECHE,TIBURON,ISALA ENT. FCA.,3048,3048
2018,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,3069.5,2813
2018,CAMPECHE,TIBURON,PUNTINEGRO ENT. FCO.,1565,1565
2018,CAMPECHE,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,80,80
2018,CAMPECHE,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),4452,4452
2018,CAMPECHE,TIBURON,TIBURON DESV. FCO.,14520,13200
2018,CAMPECHE,TIBURON,TIBURON ENT. FCO.,97163,97163
2018,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),9470,9470
2018,CAMPECHE,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),350,350
2018,TABASCO,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),156808,156808
2018,TABASCO,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),4850,4850
2018,TABASCO,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),102732,102732
2018,TABASCO,TIBURON,TIBURON ENT. FCO.,334016,334016
2018,TABASCO,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),3400,3400
2018,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),58204,58204
2018,TABASCO,TIBURON,TIBURON SEDOSO ENT. FCO. (CARCHARHINUS FALCIFORMIS),550,550
2018,TABASCO,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),390,390
2018,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),116008.20000000001,105462
2018,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),7851,7851
2018,TAMAULIPAS,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),273748.19999999995,248862
2018,TAMAULIPAS,CAZON,CAZON DESV. Y DESC. FCO. (RHIZOPRIONODON LONGURIO),1006.25,805
2018,TAMAULIPAS,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),953262,953262
2018,TAMAULIPAS,CAZON,CAZON LIMON DESV. FCO. (CARCHARHINUS ACRONOTUS),880,800
2018,TAMAULIPAS,TIBURON,ALETA DE TIBURON,0,8614.5
2018,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),7059.8,6418
2018,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),880,880
2018,TAMAULIPAS,TIBURON,GATA ENT. FCA.,2500,2500
2018,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,27437,27437
2018,TAMAULIPAS,TIBURON,TIBURON ALETA CARTON DESV. Y DESC. (CARCHARHINUS PLUMBEUS),250,200
2018,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO. (CARCHARHINUS LEUCAS),8335.8,7578
2018,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. Y DESC. FCO. (CARCHARHINUS LEUCAS),53037.5,42430
2018,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),241536,241536
2018,TAMAULIPAS,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),1705,1550
2018,TAMAULIPAS,TIBURON,TIBURON CORNUDA PRIETA DESV. Y DESC. FCO. (SPHYRNA ZYGAENA),20743.75,16595
2018,TAMAULIPAS,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),59268,59268
2018,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,3943.5,3585
2018,TAMAULIPAS,TIBURON,TIBURON DESV. Y DESC. FCO.,139093.5,92729
2018,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,602602.2,602602.2
2018,TAMAULIPAS,TIBURON,TIBURON LIMON DESV. FCO. (NEGAPRION BREVIROSTIS),440,400
2018,TAMAULIPAS,TIBURON,TIBURON LIMON DESV. Y DESC. FCO. (NEGAPRION BREVIROSTIS),7437.5,5950
2018,TAMAULIPAS,TIBURON,TIBURON PICUDO DESV. Y DESC. FCO. (CARCHARHINUS BREVIPINNA),625,500
2018,TAMAULIPAS,TIBURON,TINTORERA DESV. Y DESC. FCA. (GALEOCERDO CUVIER),151.5,101
2018,TAMAULIPAS,TIBURON,TORO DESV. FCO. (CARCHARHINUS LEUCAS),2035,1850
2018,TAMAULIPAS,TIBURON,TORO ENT. FCO. (CARCHARHINUS LEUCAS),350,350
2018,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,34403.59999999999,31276
2018,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,30400,30400
2018,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),5037.999999999999,4580
2018,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),131719,131719
2018,VERACRUZ,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),19318.2,17562
2018,VERACRUZ,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),260259,260259
2018,VERACRUZ,CAZON,CAZON LIMON ENT. FCO. (CARCHARHINUS ACRONOTUS),6200,6200
2018,VERACRUZ,TIBURON,ALETA FCA DE TIBURON MAKO (ISURUS OXYRINCHUS),0,328
2018,VERACRUZ,TIBURON,GATA ENT. FCA.,249,249
2018,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,1510,1510
2018,VERACRUZ,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,6,6
2018,VERACRUZ,TIBURON,TIBURON ALETA CARTON DESV. Y DESC. (CARCHARHINUS PLUMBEUS),178.75,143
2018,VERACRUZ,TIBURON,TIBURON ANGELITO ENT. FCO. (SQUATINA SQUATINA),58,58
2018,VERACRUZ,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),620,620
2018,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO. (CARCHARHINUS LEUCAS),4774,4340
2018,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO. (CARCHARHINUS LEUCAS),12953.75,10363
2018,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),111459,111459
2018,VERACRUZ,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),132,120
2018,VERACRUZ,TIBURON,TIBURON CORNUDA PRIETA DESV. Y DESC. FCO. (SPHYRNA ZYGAENA),635,508
2018,VERACRUZ,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),5700,5700
2018,VERACRUZ,TIBURON,TIBURON DESV. FCO.,24115.300000000003,21923
2018,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,172.5,115
2018,VERACRUZ,TIBURON,TIBURON ENT. FCO.,712617,712617
2018,VERACRUZ,TIBURON,TIBURON MAKO DESV. FCO. (ISURUS OXYRINCHUS),18.7,17
2018,VERACRUZ,TIBURON,TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS),6413.75,5131
2018,VERACRUZ,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),603.5,603.5
2018,VERACRUZ,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),7935,7935
2018,VERACRUZ,TIBURON,TIBURON VOLADOR ENT. FCO. (CARCAHRHINUS LIMBATUS),140,140
2018,VERACRUZ,TIBURON,TIBURON ZORRO DESV. FCO. (ALOPIAS PELAGICUS),39.6,36
2018,VERACRUZ,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS PELAGICUS),3977.5,3182
2018,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS PELAGICUS),165,165
2018,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA. (GALEOCERDO CUVIER),5334,3556
2018,VERACRUZ,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),383,383
2018,VERACRUZ,TIBURON,TRIPA DESV. FCA.,1881,1710
2018,VERACRUZ,TIBURON,TRIPA ENT. FCA.,56904,56904
2018,YUCATAN,CAZON,CAZON ALETA DE SECA,0,475
2018,YUCATAN,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),332.2,302
2018,YUCATAN,CAZON,CAZON DE PLAYA DESV. FCO. (RHIZORIONODON TERRENOVAE),495,450
2018,YUCATAN,CAZON,CAZON DE PLAYA ENT. FCO. (RHIZORIONODON TERRENOVAE),3735,3735
2018,YUCATAN,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),294020.0999999999,267291
2018,YUCATAN,CAZON,CAZON DESV. Y DESC. FCO. (RHIZOPRIONODON LONGURIO),2710,2168
2018,YUCATAN,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),3569,3569
2018,YUCATAN,TIBURON,GATA DESV. FCA.,110,100
2018,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,6030,4020
2018,YUCATAN,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,9024,9024
2018,YUCATAN,TIBURON,TIBURON ALETA CARTON DESV. FCO. (CARCHARHINUS PLUMBEUS),5797,5270
2018,YUCATAN,TIBURON,TIBURON ALETA CARTON DESV. Y DESC. (CARCHARHINUS PLUMBEUS),312.5,250
2018,YUCATAN,TIBURON,TIBURON ALETA CARTON ENT. FCO. (CARCHARHINUS PLUMBEUS),91900,91900
2018,YUCATAN,TIBURON,TIBURON AZUL DESV. Y DESC. FCO. (PRIONACE GLAUCA),125,100
2018,YUCATAN,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),17814,17814
2018,YUCATAN,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),159.5,145
2018,YUCATAN,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),120,120
2018,YUCATAN,TIBURON,TIBURON DESV. FCO.,13279.199999999999,12072
2018,YUCATAN,TIBURON,TIBURON DESV. Y DESC. FCO.,2511,1674
2018,YUCATAN,TIBURON,TIBURON ENT. FCO.,59761,59761
2018,YUCATAN,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA MOKARRAN),337.5,270
2018,YUCATAN,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),13318,13318
2018,YUCATAN,TIBURON,TIBURON TIGRE ENT. FCO. (GALEOCERDO CUVIER),10020,10020
2018,YUCATAN,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS PELAGICUS),62.5,50
2018,YUCATAN,TIBURON,TINTORERA DESC. FCA. (GALEOCERDO CUVIER),15.4,14
2018,YUCATAN,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),11786,11786
2019,CAMPECHE,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),75.9,69
2019,CAMPECHE,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),10512,10512
2019,CAMPECHE,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),39545,35950
2019,CAMPECHE,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),245188.5,245188.5
2019,CAMPECHE,CAZON,CAZON LIMON ENT. FCO. (CARCHARHINUS ACRONOTUS),86,86
2019,CAMPECHE,TIBURON,CABEZA DE PALA ENT. FCA.,2737,2737
2019,CAMPECHE,TIBURON,GATA DESV. Y DESC. FCA.,1500,1000
2019,CAMPECHE,TIBURON,GATA ENT. FCA.,78,78
2019,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,3197.25,2765
2019,CAMPECHE,TIBURON,PUNTINEGRO ENT. FCO.,6905,6905
2019,CAMPECHE,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,1202,1202
2019,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),1220,1220
2019,CAMPECHE,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),2550,2550
2019,CAMPECHE,TIBURON,TIBURON DESV. FCO.,146.3,133
2019,CAMPECHE,TIBURON,TIBURON ENT. FCO.,36978,36978
2019,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),2300,2300
2019,TABASCO,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),1232,1120
2019,TABASCO,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),146731,146731
2019,TABASCO,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),23154,23154
2019,TABASCO,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),93722,93722
2019,TABASCO,TIBURON,TIBURON DESV. FCO.,880,800
2019,TABASCO,TIBURON,TIBURON ENT. FCO.,251117,251117
2019,TABASCO,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),1350,1350
2019,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),13469,13469
2019,TABASCO,TIBURON,TIBURON SEDOSO ENT. FCO. (CARCHARHINUS FALCIFORMIS),4334,4334
2019,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),123008.59999999999,111826
2019,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),6610,6610
2019,TAMAULIPAS,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),331372.8000000001,301248
2019,TAMAULIPAS,CAZON,CAZON DESV. Y DESC. FCO. (RHIZOPRIONODON LONGURIO),6415,5132
2019,TAMAULIPAS,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),694668,694668
2019,TAMAULIPAS,TIBURON,ALETA DE TIBURON,0,788
2019,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),6064.3,5513
2019,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),396,396
2019,TAMAULIPAS,TIBURON,ISALA ENT. FCA.,1689,1689
2019,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,18826,18826
2019,TAMAULIPAS,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,389,389
2019,TAMAULIPAS,TIBURON,TIBURON ALETA CARTON DESV. Y DESC. (CARCHARHINUS PLUMBEUS),468.75,375
2019,TAMAULIPAS,TIBURON,TIBURON ALETA CARTON ENT. FCO. (CARCHARHINUS PLUMBEUS),613,613
2019,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO. (CARCHARHINUS LEUCAS),67323.3,61203
2019,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. Y DESC. FCO. (CARCHARHINUS LEUCAS),10586.25,8469
2019,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),136856,136856
2019,TAMAULIPAS,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),1298,1180
2019,TAMAULIPAS,TIBURON,TIBURON CORNUDA PRIETA DESV. Y DESC. FCO. (SPHYRNA ZYGAENA),11481.25,9185
2019,TAMAULIPAS,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),114,114
2019,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,54916.4,49924
2019,TAMAULIPAS,TIBURON,TIBURON DESV. Y DESC. FCO.,248533.5,165689
2019,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,630048,630048
2019,TAMAULIPAS,TIBURON,TIBURON MAKO DESV. FCO. (ISURUS OXYRINCHUS),165,150
2019,TAMAULIPAS,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA MOKARRAN),11330,10300
2019,TAMAULIPAS,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),453,453
2019,TAMAULIPAS,TIBURON,TIBURON PICUDO DESV. FCO. (CARCHARHINUS BREVIPINNA),8800,8000
2019,TAMAULIPAS,TIBURON,TIBURON PRIETO DESV. Y DESC. FCO. (CARCHARHINUS OBSCURUS),1050,840
2019,TAMAULIPAS,TIBURON,TINTORERA DESC. FCA. (GALEOCERDO CUVIER),209,190
2019,TAMAULIPAS,TIBURON,TINTORERA DESV. Y DESC. FCA. (GALEOCERDO CUVIER),45,30
2019,TAMAULIPAS,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),377,377
2019,TAMAULIPAS,TIBURON,TRIPA DESC. Y DESV. FCA.,375,300
2019,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,42634.90000000001,38759
2019,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,28742,28742
2019,VERACRUZ,CAZON,CAZON ALETA DE SECA,0,200
2019,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),13379.3,12163
2019,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),60591,60591
2019,VERACRUZ,CAZON,CAZON DE PLAYA DESV. FCO. (RHIZORIONODON TERRENOVAE),55,50
2019,VERACRUZ,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),22990.000000000007,20900
2019,VERACRUZ,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),209973,209973
2019,VERACRUZ,TIBURON,ALETA DE TIBURON,0,11
2019,VERACRUZ,TIBURON,TIBURON ALETA BLANCA DESV. FCO.,220,200
2019,VERACRUZ,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,130,130
2019,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO. (CARCHARHINUS PLUMBEUS),1960,1960
2019,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO. (CARCHARHINUS LEUCAS),4433,4030
2019,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO. (CARCHARHINUS LEUCAS),35657.5,28526
2019,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),69973,69973
2019,VERACRUZ,TIBURON,TIBURON CHATO FILETE FCO. (CARCHARHINUS LEUCAS),22886.4,9536
2019,VERACRUZ,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),1643.4,1494
2019,VERACRUZ,TIBURON,TIBURON CORNUDA PRIETA DESV. Y DESC. FCO. (SPHYRNA ZYGAENA),1202.5,962
2019,VERACRUZ,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),5871,5871
2019,VERACRUZ,TIBURON,TIBURON DESV. FCO.,5636.4,5124
2019,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,7515,5010
2019,VERACRUZ,TIBURON,TIBURON ENT. FCO.,277954,277954
2019,VERACRUZ,TIBURON,TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS),3407.5,2726
2019,VERACRUZ,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),3,3
2019,VERACRUZ,TIBURON,TIBURON PICUDO ENT. FCO. (CARCHARHINUS BREVIPINNA),450,450
2019,VERACRUZ,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),5861,5861
2019,VERACRUZ,TIBURON,TIBURON TIGRE ENT. FCO. (GALEOCERDO CUVIER),87,87
2019,VERACRUZ,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS PELAGICUS),1190,952
2019,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA. (GALEOCERDO CUVIER),2181,1454
2019,VERACRUZ,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),2500,2500
2019,VERACRUZ,TIBURON,TRIPA DESV. FCA.,13296.8,12088
2019,VERACRUZ,TIBURON,TRIPA ENT. FCA.,61403,61403
2019,YUCATAN,CAZON,CAZON ALETA DE SECA,0,3310
2019,YUCATAN,CAZON,CAZON DE PLAYA DESV. FCO. (RHIZORIONODON TERRENOVAE),3300,3000
2019,YUCATAN,CAZON,CAZON DE PLAYA ENT. FCO. (RHIZORIONODON TERRENOVAE),5881,5881
2019,YUCATAN,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),230470.90000000034,209519
2019,YUCATAN,CAZON,CAZON DESV. Y DESC. FCO. (RHIZOPRIONODON LONGURIO),6616.25,5293
2019,YUCATAN,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),2992,2992
2019,YUCATAN,TIBURON,GATA DESV. FCA.,110,100
2019,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,10882.5,7255
2019,YUCATAN,TIBURON,ISALA ENT. FCA.,4000,4000
2019,YUCATAN,TIBURON,TIBURON ALETA BLANCA DESV. FCO.,30.8,28
2019,YUCATAN,TIBURON,TIBURON ALETA CARTON DESV. FCO. (CARCHARHINUS PLUMBEUS),8239,7490
2019,YUCATAN,TIBURON,TIBURON ALETA CARTON ENT. FCO. (CARCHARHINUS PLUMBEUS),205781,205781
2019,YUCATAN,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),13540,13540
2019,YUCATAN,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),209,190
2019,YUCATAN,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),923,923
2019,YUCATAN,TIBURON,TIBURON DESV. FCO.,8488.7,7717
2019,YUCATAN,TIBURON,TIBURON DESV. Y DESC. FCO.,3796.5,2531
2019,YUCATAN,TIBURON,TIBURON ENCERADO ENT. FCO.,4000,4000
2019,YUCATAN,TIBURON,TIBURON ENT. FCO.,87298,87298
2019,YUCATAN,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),19420,19420
2019,YUCATAN,TIBURON,TIBURON TIGRE ENT. FCO. (GALEOCERDO CUVIER),18515,18515
2019,YUCATAN,TIBURON,TINTORERA ENT. FCA. (GALEOCERDO CUVIER),17038,17038
2020,CAMPECHE,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),16068,16068
2020,CAMPECHE,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),15280.1,13891
2020,CAMPECHE,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),134331,134331
2020,CAMPECHE,TIBURON,GATA ENT. FCA.,220,220
2020,CAMPECHE,TIBURON,ISALA ENT. FCA.,2260,2260
2020,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,537.5,480
2020,CAMPECHE,TIBURON,PUNTINEGRO ENT. FCO.,767,767
2020,CAMPECHE,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,330,330
2020,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),23792,23792
2020,CAMPECHE,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),2277,2277
2020,CAMPECHE,TIBURON,TIBURON ENT. FCO.,61330,61330
2020,CAMPECHE,TIBURON,TIBURON MARTILLO ENT FCO (SPHYRNA LEWINI),600,600
2020,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),1030,1030
2020,CAMPECHE,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),100,100
2020,TABASCO,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),2365,2150
2020,TABASCO,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),840,840
2020,TABASCO,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),4522.100000000001,4111
2020,TABASCO,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),145557,145557
2020,TABASCO,TIBURON,BIRONCHE ENT. FCO.,300,300
2020,TABASCO,TIBURON,TIBURON ALETA BLANCA DESV. Y DESC.,1312.5,1050
2020,TABASCO,TIBURON,TIBURON CHATO ENT. FCO. (CARCHARHINUS LEUCAS),19411,19411
2020,TABASCO,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),16493,16493
2020,TABASCO,TIBURON,TIBURON DESV. FCO.,1716,1560
2020,TABASCO,TIBURON,TIBURON DESV. Y DESC. FCO.,2520,1680
2020,TABASCO,TIBURON,TIBURON ENT. FCO.,177229,177229
2020,TABASCO,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),300,300
2020,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS),670,670
2020,TABASCO,TIBURON,TRIPA DESV. FCA.,1.1,1
2020,TABASCO,TIBURON,TRIPA ENT. FCA.,2630,2630
2020,TAMAULIPAS,CAZON,CAZON ALETA DE SECA,0,1550
2020,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO. (RHIZORIONODON TERRENOVAE),84620.79999999999,76928
2020,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO. (RHIZORIONODON TERRENOVAE),4750,4750
2020,TAMAULIPAS,CAZON,CAZON DE PLAYA DESV. FCO. (RHIZORIONODON TERRENOVAE),1375,1250
2020,TAMAULIPAS,CAZON,CAZON DESV. FCO. (RHIZOPRIONODON LONGURIO),527371.9000000001,479429
2020,TAMAULIPAS,CAZON,CAZON DESV. Y DESC. FCO. (RHIZOPRIONODON LONGURIO),6173.75,4939
2020,TAMAULIPAS,CAZON,CAZON ENT. FCO. (RHIZOPRIONODON LONGURIO),528079,528079
2020,TAMAULIPAS,CAZON,CAZON FILETE DE FCO. (RHIZOPRIONODON LONGURIO),300,150
2020,TAMAULIPAS,TIBURON,ALETA DE TIBURON,0,1376
2020,TAMAULIPAS,TIBURON,ALETA FCA DE TIBURON COLUDO (ALOPIAS PELAGICUS),0,20
2020,TAMAULIPAS,TIBURON,ALETA FCA DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),0,10
2020,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),8965,8150
2020,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),210,210
2020,TAMAULIPAS,TIBURON,CRUZ ENT. FCA.,830,830
2020,TAMAULIPAS,TIBURON,GATA DESV. FCA.,137.5,125
2020,TAMAULIPAS,TIBURON,ISALA ENT. FCA.,4862,4862
2020,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,9443,9443
2020,TAMAULIPAS,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,50,50
2020,TAMAULIPAS,TIBURON,TIBURON ALETA CARTON DESV. FCO. (CARCHARHINUS PLUMBEUS),181.5,165
